handle,fieldType,name,visible,plainDescription,categorySlugs,primaryCategorySlug,media,mediaAltText,ribbon,brand,price,strikethroughPrice,cost,inventory,preOrderEnabled,preOrderMessage,preOrderLimit,sku,barcode,weight,baseUnit,baseUnitMeasurement,totalUnits,totalUnitsMeasurement,productOptionName1,productOptionType1,productOptionChoices1,productOptionName2,productOptionType2,productOptionChoices2,productOptionName3,productOptionType3,productOptionChoices3,productOptionName4,productOptionType4,productOptionChoices4,productOptionName5,productOptionType5,productOptionChoices5,productOptionName6,productOptionType6,productOptionChoices6,modifierName1,modifierType1,modifierCharLimit1,modifierMandatory1,modifierDescription1,modifierName2,modifierType2,modifierCharLimit2,modifierMandatory2,modifierDescription2,modifierName3,modifierType3,modifierCharLimit3,modifierMandatory3,modifierDescription3,modifierName4,modifierType4,modifierCharLimit4,modifierMandatory4,modifierDescription4,modifierName5,modifierType5,modifierCharLimit5,modifierMandatory5,modifierDescription5,modifierName6,modifierType6,modifierCharLimit6,modifierMandatory6,modifierDescription6,modifierName7,modifierType7,modifierCharLimit7,modifierMandatory7,modifierDescription7,modifierName8,modifierType8,modifierCharLimit8,modifierMandatory8,modifierDescription8,modifierName9,modifierType9,modifierCharLimit9,modifierMandatory9,modifierDescription9,modifierName10,modifierType10,modifierCharLimit10,modifierMandatory10,modifierDescription10
Product_a544bc46-c6d4-40c4-95f2-1006bcd456bf,MEDIA,,,,,,ebf235_d28548a6d26c4b78a9677fe155326622~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_a544bc46-c6d4-40c4-95f2-1006bcd456bf,MEDIA,,,,,,ebf235_b0bf23e554c9484b9ac81e2c65ff71a5~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_a544bc46-c6d4-40c4-95f2-1006bcd456bf,MEDIA,,,,,,ebf235_292b55aa71754bc994c57307dfd650d4~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_a544bc46-c6d4-40c4-95f2-1006bcd456bf,MEDIA,,,,,,ebf235_e9f760f14f90436582dc7c8ff9be6238~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_a544bc46-c6d4-40c4-95f2-1006bcd456bf,MEDIA,,,,,,ebf235_635ed541410a41f3bed2a7309534146c~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_8791e37e-c024-4d6f-a8ca-405dde454a78,PRODUCT,"Kumara Paarai / Malabar Kingfish - (𝗚𝗿𝗼𝘀𝘀: 𝟳𝟱𝟬𝗴, 𝗡𝗲𝘁: 𝟱𝟬𝟬𝗴)",false,"<h2><span style=""font-weight: 700"">Fresh Kumara Paarai </span>(Malabar Kingfish / குமார பாறை)</h2><h2><span style=""font-weight: 700"">Product Overview</span></h2><ul><li><p><span style=""font-weight: 700"">Net Weight:</span>&nbsp;500g</p></li><li><p><span style=""font-weight: 700"">Gross Weight :</span>&nbsp;750g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>20g – 22g</p></li><li><p><span style=""font-weight: 700"">Serving Size:&nbsp;Slices -</span> 5-9 Pieces | <span style=""font-weight: 700"">Cubes</span> - 10-16 Pieces</p></li><li><p><span style=""font-weight: 700"">Preparation:</span>&nbsp;Freshly sourced, descaled, and hygienically cleaned. Available as Whole Cleaned, Steak Cut, or Curry Cut pieces.</p></li><li><p><span style=""font-weight: 700"">Texture:</span>&nbsp;Firm, thick, and flaky with a rich, mildly sweet seafood flavor.</p></li></ul><p>Known for its firm flesh, rich flavor, and premium coastal quality, Kumara Paarai Fish&nbsp;is a highly valued seafood variety enjoyed across South India. This fish is appreciated for its thick, flaky meat and mildly sweet seafood taste that pairs exceptionally well with traditional spices and slow-cooked gravies. Its meaty texture makes it perfect for hearty fish curries, spicy fry preparations, and grilled seafood dishes. Freshly sourced and carefully cleaned, our Kumara Paarai Fish is prepared to bring authentic sea-fresh flavor to your kitchen.</p><h2><span style=""font-weight: 700"">Nutritional Profile (Per 100g)</span></h2><p>Kumara Paarai Fish&nbsp;is a wholesome seafood option packed with lean protein and essential nutrients.</p><table><tr><td><p>Nutrient</p></td><td><p>Amount</p></td></tr><tr><td><p>Calories</p></td><td><p>105 – 135 kcal</p></td></tr><tr><td><p>Protein</p></td><td><p>20g – 22g</p></td></tr><tr><td><p>Total Fat</p></td><td><p>2g – 5g</p></td></tr><tr><td><p>Omega-3 Fatty Acids</p></td><td><p>Moderate</p></td></tr><tr><td><p>Potassium</p></td><td><p>High</p></td></tr><tr><td><p>Vitamin B12</p></td><td><p>Moderate to High</p></td></tr></table><h2><span style=""font-weight: 700"">Key Benefits</span></h2><h3>High-Quality Protein</h3><p>An excellent source of lean protein that supports muscle growth, body repair, and overall wellness.</p><h3>Heart Health Support</h3><p>Contains beneficial Omega-3 fatty acids that contribute to cardiovascular health and balanced nutrition.</p><h3>Energy &amp; Nervous System Support</h3><p>Naturally rich in Vitamin B12, helping maintain healthy nerve function and natural energy levels.</p><h3>Mineral-Rich Nutrition</h3><p>Provides Potassium and other essential minerals that support muscle function and body hydration balance.</p><h3>Satisfying Seafood Choice</h3><p>Its thick, meaty texture makes it a filling and flavorful option for wholesome seafood meals.</p><h2><span style=""font-weight: 700"">Chef’s Tip</span></h2><p>Kumara Paarai Fish&nbsp;is excellent for spicy South Indian fish curries and masala fry preparations. Its firm flesh holds together beautifully during slow cooking, allowing it to absorb rich spices without breaking apart. Marinate with turmeric, chili powder, ginger-garlic paste, black pepper, and lemon juice before frying for a crispy outer layer and juicy interior. It also tastes exceptional when grilled over charcoal with smoky coastal spices.</p>",fishes,fishes,,,,,,,,,,,,,,,,,,,Cutting style:,TEXT_CHOICES,Slices;Cubes,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_8791e37e-c024-4d6f-a8ca-405dde454a78,VARIANT,,true,,,,,,,,375,599,,IN_STOCK,false,,,,,,,,,,Cutting style:,TEXT_CHOICES,Slices,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_8791e37e-c024-4d6f-a8ca-405dde454a78,VARIANT,,true,,,,,,,,375,599,,IN_STOCK,false,,,,,,,,,,Cutting style:,TEXT_CHOICES,Cubes,Weight,TEXT_CHOICES,0.5 Kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_8791e37e-c024-4d6f-a8ca-405dde454a78,MEDIA,,,,,,ebf235_118f7729c2b84bc4aa16d17062537c6a~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_93cdc63e-eea4-4e8b-8d8a-c4a95f07e6fd,PRODUCT,Lobster/சிங்கி இறால் ,true,"<h1><span style=""font-weight: 700"">Premium Lobster</span></h1><p>Renowned for its rich flavor, succulent meat, and luxurious seafood appeal, Lobster&nbsp;is one of the most prized delicacies enjoyed across coastal cuisines worldwide. Recognizable by its hard shell, tender white meat, and naturally sweet taste, lobster offers a premium dining experience with every bite. Its juicy texture and rich seafood flavor make it perfect for grills, buttery preparations, curries, and continental seafood dishes. Freshly sourced and expertly cleaned, our Lobster is prepared to bring restaurant-quality seafood straight to your kitchen.</p><h2>Product Overview</h2><ul><li><p><span style=""font-weight: 700"">Serving Size:</span>&nbsp;Ideal for 2 to 4 people</p></li><li><p><span style=""font-weight: 700"">Preparation:</span>&nbsp;Freshly sourced, cleaned hygienically, and prepared for cooking. Available as Whole Cleaned, Halved, or Tail portions.</p></li><li><p><span style=""font-weight: 700"">Texture:</span>&nbsp;Juicy, tender, and meaty with a rich, naturally sweet seafood flavor.</p></li></ul><h2>Nutritional Profile (Per 100g)</h2><p>Lobster&nbsp;is a premium seafood choice rich in lean protein and essential nutrients.</p><table><tr><td><p>Nutrient</p></td><td><p>Amount</p></td></tr><tr><td><p>Calories</p></td><td><p>90 – 110 kcal</p></td></tr><tr><td><p>Protein</p></td><td><p>19g – 22g</p></td></tr><tr><td><p>Total Fat</p></td><td><p>1g – 2g</p></td></tr><tr><td><p>Omega-3 Fatty Acids</p></td><td><p>Moderate</p></td></tr><tr><td><p>Zinc</p></td><td><p>High</p></td></tr><tr><td><p>Vitamin B12</p></td><td><p>High</p></td></tr></table><h2>Key Benefits</h2><h3>High-Quality Lean Protein</h3><p>Provides excellent protein essential for muscle growth, tissue repair, and overall body strength while remaining low in fat.</p><h3>Immunity Support</h3><p>Rich in Zinc, an important mineral that helps support immune health and overall wellness.</p><h3>Energy &amp; Nerve Health</h3><p>Naturally high in Vitamin B12, which contributes to healthy nerve function and sustained energy production.</p><h3>Heart-Friendly Seafood</h3><p>Contains beneficial Omega-3 fatty acids that support cardiovascular and brain health.</p><h3>Premium &amp; Satisfying</h3><p>Its rich flavor and meaty texture make it a luxurious yet nutritious seafood option for special meals.</p><h2><span style=""font-weight: 700"">Chef’s Tip</span></h2><p>Lobster&nbsp;is best enjoyed grilled with garlic butter, lightly seasoned with herbs, or cooked in rich coastal-style curries. To preserve its tender texture, avoid overcooking, as lobster meat cooks quickly and can become chewy. For maximum flavor, baste with butter, garlic, pepper, and lemon juice while grilling, and serve hot with fresh herbs or buttery sauces for a complete seafood feast.</p>",shell-foods,shell-foods,,,,,2000,2799,,OUT_OF_STOCK,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_93cdc63e-eea4-4e8b-8d8a-c4a95f07e6fd,MEDIA,,,,,,180cb8_b6707bab5184491fa6aad2c3dcd7fa5b~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_c690c5e5-f006-4cc8-9526-2f63a9f4db98,PRODUCT,"Nandu / 3 Spotted Crab - (𝗚𝗿𝗼𝘀𝘀: 𝟳𝟱𝟬𝗴, 𝗡𝗲𝘁: 𝟱𝟬𝟬𝗴)",true,"<h2><span style=""font-weight: 700"">Premium Nandu </span>(3 Spotted Crab<span style=""font-weight: 700"">&nbsp;</span>/நண்டு)</h2><h2><span style=""font-weight: 700"">Product Overview</span></h2><ul><li><p><span style=""font-weight: 700"">Net Weight:</span>&nbsp;500g</p></li><li><p><span style=""font-weight: 700"">Gross Weight :</span>&nbsp;750g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>18g – 21g</p></li><li><p><span style=""font-weight: 700"">Serving Size:</span>&nbsp;<span style=""font-weight: 700"">Cleaned 2Pc</span> - 8-15 Pieces | <span style=""font-weight: 700"">Whole Cleaned -</span> 3-7 Pieces</p></li><li><p><span style=""font-weight: 700"">Preparation:</span>&nbsp;Freshly sourced, thoroughly cleaned, and hygienically prepared. Available as Whole Cleaned or Cut &amp; Cracked pieces for easy cooking.</p></li><li><p><span style=""font-weight: 700"">Texture:</span>&nbsp;Juicy, tender, and slightly firm with a naturally sweet seafood flavor.</p></li></ul><p>Celebrated for its sweet, juicy meat and rich coastal flavor, Nandu&nbsp;is a treasured seafood delicacy across South India. Known for its hard shell, tender flesh, and deeply flavorful taste, crab is widely loved in spicy curries, masala preparations, and traditional coastal recipes. Its naturally sweet meat absorbs aromatic spices beautifully, creating a rich and satisfying seafood experience. Freshly sourced and carefully cleaned, our Nandu is prepared to bring authentic coastal freshness and restaurant-style flavor straight to your kitchen.</p><h2><span style=""font-weight: 700"">Nutritional Profile (Per 100g)</span></h2><p>Nandu&nbsp;is a nutritious seafood option rich in lean protein, minerals, and essential vitamins.</p><table><tr><td><p><span style=""font-weight: 700"">Nutrient</span></p></td><td><p><span style=""font-weight: 700"">Amount</span></p></td></tr><tr><td><p><span style=""font-weight: 700"">Calories</span></p></td><td><p>95 – 120 kcal</p></td></tr><tr><td><p><span style=""font-weight: 700"">Protein</span></p></td><td><p>18g – 21g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Total Fat</span></p></td><td><p>1g – 3g</p></td></tr><tr><td><p><span style=""font-weight: 700"">Omega-3 Fatty Acids</span></p></td><td><p>Moderate</p></td></tr><tr><td><p><span style=""font-weight: 700"">Zinc</span></p></td><td><p>High</p></td></tr><tr><td><p><span style=""font-weight: 700"">Vitamin B12</span></p></td><td><p>High</p></td></tr></table><h2><span style=""font-weight: 700"">Key Benefits</span></h2><h3>Lean Protein Source</h3><p>Provides high-quality protein essential for muscle maintenance, tissue repair, and overall body strength.</p><h3>Immunity Support</h3><p>Naturally rich in Zinc, which helps strengthen the immune system and supports overall wellness.</p><h3>Energy &amp; Nerve Function</h3><p>Contains high levels of Vitamin B12 that help maintain healthy nerve function and support natural energy production.</p><h3>Heart Health Benefits</h3><p>Supplies beneficial Omega-3 fatty acids that contribute to cardiovascular and brain health.</p><h3>Rich &amp; Satisfying Seafood</h3><p>Its sweet, flavorful meat makes it a wholesome and indulgent seafood choice for family meals.</p><h2><span style=""font-weight: 700"">Chef’s Tip</span></h2><p>Nandu&nbsp;is best enjoyed in spicy South Indian crab masala or traditional pepper crab preparations. Its naturally sweet meat pairs exceptionally well with bold flavors like black pepper, garlic, fennel, curry leaves, and shallots. Slow cooking in rich masala helps the crab absorb spices deeply while enhancing its signature coastal aroma. Serve hot with steamed rice, dosa, or parotta for an unforgettable seafood feast.</p>",shell-foods,shell-foods,,,,,,,,,,,,,,,,,,,Weight,TEXT_CHOICES,0.5 Kg,Cutting style:,TEXT_CHOICES,Cut in 2 Pieces;Whole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_c690c5e5-f006-4cc8-9526-2f63a9f4db98,VARIANT,,true,,,,,,,,525,,,IN_STOCK,false,,,,,,,,,,Weight,TEXT_CHOICES,0.5 Kg,Cutting style:,TEXT_CHOICES,Cut in 2 Pieces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_c690c5e5-f006-4cc8-9526-2f63a9f4db98,VARIANT,,true,,,,,,,,525,,,IN_STOCK,false,,,,,,,,,,Weight,TEXT_CHOICES,0.5 Kg,Cutting style:,TEXT_CHOICES,Whole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_c690c5e5-f006-4cc8-9526-2f63a9f4db98,MEDIA,,,,,,ebf235_b8abb31498014005893bf261951bb3a9~mv2.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_568b99be-e733-419d-a14a-53afb93fa9f9,PRODUCT,"Kilicha- (𝗚𝗿𝗼𝘀𝘀: 𝟳𝟱𝟬𝗴, 𝗡𝗲𝘁: 𝟱𝟬𝟬𝗴)",false,"<h1><span style=""font-weight: 700"">Premium Kilicha Fish</span></h1><h2><span style=""font-weight: 700"">Product Overview</span></h2><ul><li><p><span style=""font-weight: 700"">Net Weight:</span>&nbsp;500g</p></li><li><p><span style=""font-weight: 700"">Gross Weight :</span>&nbsp;750g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>18g – 22g</p></li><li><p><span style=""font-weight: 700"">Serving Size:</span>&nbsp;<span style=""font-weight: 700"">Curry Cut</span> - (8-15 Pieces) | <span style=""font-weight: 700"">Whole Cleaned</span> - (3-7 pcs)  .</p></li><li><p><span style=""font-weight: 700"">Preparation:</span>&nbsp;Freshly sourced, cleaned thoroughly, and hygienically prepared. Available as Whole Cleaned or Curry Cut pieces.</p></li><li><p><span style=""font-weight: 700"">Texture:</span>&nbsp;Soft, delicate, and flaky with a mildly rich seafood flavor.</p></li></ul><p>Recognized for its long silver body, delicate meat, and rich coastal flavor, Kilicha Fish&nbsp;is a popular seafood choice across South Indian coastal regions. Known for its soft texture and mildly rich taste, this fish is highly favored for spicy fish fry and flavorful home-style curries. Its tender flesh absorbs marinades beautifully, making every bite juicy and aromatic. Freshly sourced and carefully cleaned, our Kilicha Fish is prepared to bring authentic sea-fresh flavor directly to your kitchen.</p><h2><span style=""font-weight: 700"">Nutritional Profile (Per 100g)</span></h2><p>Kilicha Fish&nbsp;is a nutritious seafood option rich in protein and essential nutrients.</p><table><tr><td><p>Nutrient</p></td><td><p>Amount</p></td></tr><tr><td><p>Calories</p></td><td><p>100 – 125 kcal</p></td></tr><tr><td><p>Protein</p></td><td><p>18g – 22g</p></td></tr><tr><td><p>Total Fat</p></td><td><p>2g – 5g</p></td></tr><tr><td><p>Omega-3 Fatty Acids</p></td><td><p>Moderate</p></td></tr><tr><td><p>Calcium</p></td><td><p>Moderate</p></td></tr><tr><td><p>Selenium</p></td><td><p>Moderate</p></td></tr></table><h2><span style=""font-weight: 700"">Key Benefits</span></h2><h3>Lean Protein Support</h3><p>Provides high-quality protein essential for muscle maintenance, recovery, and overall wellness.</p><h3>Heart Health Benefits</h3><p>Contains beneficial Omega-3 fatty acids that support cardiovascular and brain health.</p><h3>Bone Strength Support</h3><p>Naturally provides Calcium and essential minerals that contribute to healthy bones and teeth.</p><h3>Antioxidant Protection</h3><p>Rich in Selenium, which supports immune function and helps protect cells from oxidative stress.</p><h3>Light Yet Flavorful</h3><p>Its soft texture and rich flavor make it a wholesome seafood option suitable for everyday meals.</p><h2><span style=""font-weight: 700"">Chef’s Tip</span></h2><p>Kilicha Fish&nbsp;is especially delicious when marinated with chili powder, turmeric, garlic paste, and black pepper before shallow frying until crisp and golden. Its tender flesh cooks quickly, so avoid overcooking to maintain its juicy texture. It also works wonderfully in spicy tamarind-based curries where the fish absorbs aromatic coastal spices beautifully.</p>",fishes,fishes,,,,,,,,,,,,,,,,,,,Size,TEXT_CHOICES,Medium,Cutting style:,TEXT_CHOICES,Cut in 2 Pieces;Whole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_568b99be-e733-419d-a14a-53afb93fa9f9,VARIANT,,true,,,,,,,,325,,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Medium,Cutting style:,TEXT_CHOICES,Cut in 2 Pieces,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_568b99be-e733-419d-a14a-53afb93fa9f9,VARIANT,,true,,,,,,,,325,,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Medium,Cutting style:,TEXT_CHOICES,Whole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_73c426b0-a734-4ec6-bf07-fb54b308ca4b,PRODUCT,"Muliyan - (𝗚𝗿𝗼𝘀𝘀: 𝟳𝟱𝟬𝗴, 𝗡𝗲𝘁: 𝟱𝟬𝟬𝗴)",false,"<h2><span style=""font-weight: 700"">Fresh Muliyan </span>(முழியன்)</h2><h2><span style=""font-weight: 700"">Product Overview</span></h2><ul><li><p><span style=""font-weight: 700"">Net Weight:</span>&nbsp;500g</p></li><li><p><span style=""font-weight: 700"">Gross Weight :</span>&nbsp;750g</p></li><li><p><span style=""font-weight: 700"">Protein: </span>18g – 21g</p></li><li><p><span style=""font-weight: 700"">Serving Size: Medium</span>&nbsp;<span style=""font-weight: 700"">Curry Cut</span> - (8-15 Pieces) | <span style=""font-weight: 700"">Medium Whole</span> - (5-8 pcs)  .</p></li><li><p><span style=""font-weight: 700"">Preparation:</span>&nbsp;Freshly sourced, descaled, and thoroughly cleaned. Available as Whole Cleaned or Curry Cut pieces.</p></li><li><p><span style=""font-weight: 700"">Texture:</span>&nbsp;Soft, flaky, and tender with a mildly sweet seafood flavor.</p></li></ul><p>Loved for its tender flesh, mild sweetness, and rich coastal flavor, Muliyan Fish&nbsp;is a cherished seafood variety across South Indian coastal kitchens. Easily recognized by its vibrant appearance and delicate meat, this fish is highly appreciated for its soft texture and ability to absorb traditional spices beautifully. Its light yet flavorful profile makes it suitable for both spicy fish fry and comforting home-style curries. Freshly sourced and hygienically cleaned, our Muliyan Fish is ready to bring authentic sea-fresh goodness to your dining table.</p><h2><span style=""font-weight: 700"">Nutritional Profile (Per 100g)</span></h2><p>Muliyan Fish&nbsp;is a healthy seafood option rich in lean protein and essential nutrients.</p><table><tr><td><p>Nutrient</p></td><td><p>Amount</p></td></tr><tr><td><p>Calories</p></td><td><p>95 – 120 kcal</p></td></tr><tr><td><p>Protein</p></td><td><p>18g – 21g</p></td></tr><tr><td><p>Total Fat</p></td><td><p>2g – 4g</p></td></tr><tr><td><p>Omega-3 Fatty Acids</p></td><td><p>Moderate</p></td></tr><tr><td><p>Iron</p></td><td><p>Moderate</p></td></tr><tr><td><p>Phosphorus</p></td><td><p>Moderate</p></td></tr></table><h2>Key Benefits</h2><h3>Lean Protein Source</h3><p>Provides high-quality protein that supports muscle strength, body repair, and overall wellness.</p><h3>Heart Health Support</h3><p>Contains beneficial Omega-3 fatty acids that contribute to cardiovascular and cognitive health.</p><h3>Blood Health Benefits</h3><p>Naturally contains Iron, which helps support healthy hemoglobin levels and overall vitality.</p><h3>Bone &amp; Teeth Support</h3><p>Rich in Phosphorus, an essential mineral that contributes to maintaining strong bones and teeth.</p><h3>Light &amp; Nutritious Choice</h3><p>Its low-fat content and delicate texture make it a wholesome seafood option for balanced meals.</p><h2><span style=""font-weight: 700"">Chef’s Tip</span></h2><p>Muliyan Fish&nbsp;is especially delicious when prepared as a crispy South Indian fish fry with chili, turmeric, garlic, and curry leaf marinades. Its soft flesh also performs beautifully in thin tamarind or coconut-based curries where the delicate seafood flavor can shine. Since the fish cooks quickly, use medium heat and avoid overcooking to preserve its tender, flaky texture.</p>",fishes,fishes,,,,,,,,,,,,,,,,,,,Size,TEXT_CHOICES,Small;Medium,Cutting style:,TEXT_CHOICES,Whole;Curry cut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Product_73c426b0-a734-4ec6-bf07-fb54b308ca4b,VARIANT,,true,,,,,,,,325,599,,IN_STOCK,false,,,,,,,,,,Size,TEXT_CHOICES,Small,Cutting style:,TEXT_CHOICES,Whole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
